DO ID,DO name,asimov genes, menchelab genes, both sets equal?
DOID:0080147,lymphoblastic lymphoma,0,0,TRUE
DOID:0080148,T-cell childhood lymphoblastic lymphoma,0,0,TRUE
DOID:0080149,adult acute monocytic leukemia,0,0,TRUE
DOID:0080150,adrenocorticotropic hormone deficiency,5,5,TRUE
DOID:0080153,medium chain acyl-CoA dehydrogenase deficiency,1,1,TRUE
DOID:0080154,short chain acyl-CoA dehydrogenase deficiency,1,1,TRUE
DOID:0080155,very long chain acyl-CoA dehydrogenase deficiency,1,1,TRUE
DOID:0080156,X-linked adrenal hypoplasia congenita,2,2,TRUE
DOID:0080158,herpes simplex virus keratitis,0,0,TRUE
DOID:0080159,Cryptococcal meningitis,0,0,TRUE
DOID:0080160,Cytomegalovirus retinitis,0,0,TRUE
DOID:0080161,cutaneous candidiasis,0,0,TRUE
DOID:0080162,lupus nephritis,4,4,TRUE
DOID:0080163,otulipenia,0,0,TRUE
DOID:0080164,myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA; PDGFRB; and FGFR1,0,0,TRUE
DOID:0080165,myeloid and lymphoid neoplasms associated with PDGFRA rearrangement,0,0,TRUE
DOID:0080166,myeloid neoplasms associated with PDGFRB rearrangement,0,0,TRUE
DOID:0080167,myeloid and lymphoid neoplasms associated with FGFR1 abnormalities,0,0,TRUE
DOID:0080169,tricuspid atresia,0,0,TRUE
DOID:0080170,normophosphatemic familial tumoral calcinosis,1,1,TRUE
DOID:0080171,esophageal atresia/tracheoesophageal fistula,0,0,TRUE
DOID:0080172,thiopurine S-methyltransferase deficiency,1,1,TRUE
DOID:0080173,bladder exstrophy-epispadias-cloacal exstrophy complex,0,0,TRUE
DOID:0080174,bladder exstrophy,0,0,TRUE
DOID:0080175,cloacal exstrophy,0,0,TRUE
DOID:0080176,meningococcal meningitis,0,0,TRUE
DOID:0080177,hepatic veno-occlusive disease,0,0,TRUE
DOID:0080178,mucositis,0,0,TRUE
DOID:0080179,haemophilus meningitis,0,0,TRUE
DOID:0080180,Zika virus congenital syndrome,0,0,TRUE
DOID:0080181,PHARC syndrome,0,0,TRUE
DOID:0080182,mixed fibrolamellar hepatocellular carcinoma,0,0,TRUE
DOID:0080183,medullary colon carcinoma,0,0,TRUE
DOID:0080184,mixed mucinous and nonmucinous bronchioloalveolar adenocarcinoma,0,0,TRUE
DOID:0080185,mucinous bronchioloalveolar adenocarcinoma,0,0,TRUE
DOID:0080186,nonmucinous bronchioloalveolar adenocarcinoma,0,0,TRUE
DOID:0080187,chronic neutrophilic leukemia,0,0,TRUE
DOID:0080188,chronic myelomonocytic leukemia,0,0,TRUE
DOID:0080189,malignant hemangioma,0,0,TRUE
DOID:0080190,malignant epithelioid hemangioendothelioma,0,0,TRUE
DOID:0080191,PTEN hamartoma tumor syndrome,0,0,TRUE
DOID:0080192,relapsed/refractory diffuse large B-cell lymphoma,0,0,TRUE
DOID:0080193,superior semicircular canal dehiscence,0,0,TRUE
DOID:0080194,Carey-Fineman-Ziter syndrome,0,0,TRUE
DOID:0080195,Marinesco-Sjogren syndrome,0,0,TRUE
DOID:0080196,mandibulofacial dysostosis; Guion-Almeida type,0,0,TRUE
DOID:0080197,congenital muscular dystrophy with cataracts and intellectual disability,0,0,TRUE
DOID:0080198,infantile histiocytoid cardiomyopathy,0,0,TRUE
DOID:0080199,colorectal carcinoma,0,0,TRUE
DOID:0080200,bilateral renal aplasia,0,0,TRUE
DOID:0080201,Peters plus syndrome,0,0,TRUE
DOID:0090001,Fraser syndrome,0,0,TRUE
DOID:0090002,Tietz syndrome,0,0,TRUE
DOID:0090003,agenesis of the corpus callosum with peripheral neuropathy,0,0,TRUE
DOID:0090004,progressive pseudorheumatoid arthropathy of childhood,0,0,TRUE
DOID:0090005,Schwartz-Jampel syndrome 1,0,0,TRUE
DOID:0090006,renal coloboma syndrome,0,0,TRUE
DOID:0090007,immunodeficiency-centromeric instability-facial anomalies syndrome,0,0,TRUE
DOID:0090008,immunodeficiency-centromeric instability-facial anomalies syndrome 1,0,0,TRUE
DOID:0090009,immunodeficiency-centromeric instability-facial anomalies syndrome 2,0,0,TRUE
DOID:0090010,immunodeficiency-centromeric instability-facial anomalies syndrome 3,0,0,TRUE
DOID:0090011,immunodeficiency-centromeric instability-facial anomalies syndrome 4,0,0,TRUE
DOID:0090012,severe combined immunodeficiency with sensitivity to ionizing radiation,0,0,TRUE
DOID:0090013,severe combined immunodeficiency; autosomal recessive; T cell-negative; B cell-negative; Nk cell-positive,0,0,TRUE
DOID:0090014,severe combined immunodeficiency; autosomal recessive; T cell-negative; B cell-positive; Nk cell-positive,0,0,TRUE
DOID:0090015,Cenani-Lenz syndactyly syndrome,0,0,TRUE
DOID:0090016,chromosome 5q deletion syndrome,0,0,TRUE
DOID:0090017,epidermolysis bullosa simplex with muscular dystrophy,0,0,TRUE
DOID:0090018,autosomal dominant familial periodic fever,0,0,TRUE
DOID:0090019,sitosterolemia,0,0,TRUE
DOID:0090020,split hand-foot malformation,0,0,TRUE
DOID:0090021,split hand-foot malformation 1,0,0,TRUE
DOID:0090022,split hand-foot malformation 5,0,0,TRUE
DOID:0090023,split hand-foot malformation 4,0,0,TRUE
DOID:0090024,split hand-foot malformation 1 with sensorineural hearing loss,0,0,TRUE
DOID:0090025,split hand-foot malformation 3,0,0,TRUE
DOID:0090026,split hand-foot malformation 6,0,0,TRUE
DOID:0090027,split hand-foot malformation 2,0,0,TRUE
DOID:0090028,familial isolated deficiency of vitamin E,0,0,TRUE
DOID:0090029,CINCA Syndrome,0,0,TRUE
DOID:0090030,corticosteroid-binding globulin deficiency,0,0,TRUE
DOID:0090031,D-bifunctional protein deficiency,0,0,TRUE
DOID:0090032,Silverman-Handmaker type dyssegmental dysplasia,0,0,TRUE
DOID:0090033,myoclonic dystonia,0,0,TRUE
DOID:0090034,myoclonic dystonia 11,0,0,TRUE
DOID:0090035,myoclonic dystonia 15,0,0,TRUE
DOID:0090036,myoclonic dystonia 26,0,0,TRUE
DOID:0090037,torsion dystonia 13,0,0,TRUE
DOID:0090038,torsion dystonia 2,0,0,TRUE
DOID:0090039,torsion dystonia 6,0,0,TRUE
DOID:0090040,torsion dystonia 7,0,0,TRUE
DOID:0090041,torsion dystonia 4,0,0,TRUE
DOID:0090042,torsion dystonia 17,0,0,TRUE
DOID:0090043,dystonia 5,0,0,TRUE
DOID:0090044,dystonia 9,0,0,TRUE
DOID:0090045,childhood onset GLUT1 deficiency syndrome 2,0,0,TRUE
DOID:0090046,dystonia 21,0,0,TRUE
DOID:0090047,paroxysmal nonkinesigenic dyskinesia 2,0,0,TRUE
DOID:0090048,dystonia 16,0,0,TRUE
DOID:0090049,paroxysmal nonkinesigenic dyskinesia 1,0,0,TRUE
DOID:0090050,dystonia 27,0,0,TRUE
DOID:0090051,dystonia 23,0,0,TRUE
DOID:0090052,dystonia 24,0,0,TRUE
DOID:0090053,episodic kinesigenic dyskinesia 1,0,0,TRUE
DOID:0090054,episodic kinesigenic dyskinesia 2,0,0,TRUE
DOID:0090055,dystonia 25,0,0,TRUE
DOID:0090056,dystonia 12,0,0,TRUE
DOID:0090057,X-linked dystonia-parkinsonism,0,0,TRUE
DOID:0090058,torsion dystonia with onset in infancy,0,0,TRUE
DOID:0090059,enhanced S-cone syndrome,0,0,TRUE
DOID:0090060,Wolcott-Rallison syndrome,0,0,TRUE
DOID:0090061,familial cold autoinflammatory syndrome,0,0,TRUE
DOID:0090062,familial cold autoinflammatory syndrome 1,0,0,TRUE
DOID:0090063,familial cold autoinflammatory syndrome 2,0,0,TRUE
DOID:0090064,familial cold autoinflammatory syndrome 3,0,0,TRUE
DOID:0090065,familial cold autoinflammatory syndrome 4,0,0,TRUE
DOID:0090066,Fanconi-like syndrome,0,0,TRUE
DOID:0090067,Fuhrmann syndrome,0,0,TRUE
DOID:0090068,giant axonal neuropathy 1,0,0,TRUE
DOID:0090069,giant axonal neuropathy 2,0,0,TRUE
DOID:0090070,hypogonadotropic hypogonadism,83,83,TRUE
DOID:0090071,hypogonadotropic hypogonadism 11 with or without anosmia,0,0,TRUE
DOID:0090072,hypogonadotropic hypogonadism 12 with or without anosmia,0,0,TRUE
DOID:0090073,hypogonadotropic hypogonadism 13 with or without anosmia,0,0,TRUE
DOID:0090074,hypogonadotropic hypogonadism 8 with or without anosmia,0,0,TRUE
DOID:0090075,hypogonadotropic hypogonadism 15 with or without anosmia,0,0,TRUE
DOID:0090076,hypogonadotropic hypogonadism 18 with or without anosmia,0,0,TRUE
DOID:0090077,hypogonadotropic hypogonadism 4 with or without anosmia,0,0,TRUE
DOID:0090078,hypogonadotropic hypogonadism 7 with or without anosmia,0,0,TRUE
DOID:0090079,hypogonadotropic hypogonadism 17 with or without anosmia,0,0,TRUE
DOID:0090080,hypogonadotropic hypogonadism 16 with or without anosmia,0,0,TRUE
DOID:0090081,hypogonadotropic hypogonadism 22 with or without anosmia,0,0,TRUE
DOID:0090082,hypogonadotropic hypogonadism 20 with or without anosmia,0,0,TRUE
DOID:0090083,hypogonadotropic hypogonadism 2 with or without anosmia,0,0,TRUE
DOID:0090084,hypogonadotropic hypogonadism 5 with or without anosmia,0,0,TRUE
DOID:0090085,hypogonadotropic hypogonadism 9 with or without anosmia,0,0,TRUE
DOID:0090086,hypogonadotropic hypogonadism 6 with or without anosmia,0,0,TRUE
DOID:0090087,hypogonadotropic hypogonadism 14 with or without anosmia,0,0,TRUE
DOID:0090088,hypogonadotropic hypogonadism 24 without anosmia,0,0,TRUE
DOID:0090089,hypogonadotropic hypogonadism 10 with or without anosmia,0,0,TRUE
DOID:0090090,hypogonadotropic hypogonadism 19 with or without anosmia,0,0,TRUE
DOID:0090091,hypogonadotropic hypogonadism 23 with or without anosmia,0,0,TRUE
DOID:0090092,hypogonadotropic hypogonadism 3 with or without anosmia,0,0,TRUE
DOID:0090093,hypogonadotropic hypogonadism 21 with or without anosmia,0,0,TRUE
DOID:0090094,hypogonadotropic hypogonadism 1 with or without anosmia,0,0,TRUE
DOID:0090100,ocular albinism with sensorineural deafness,0,0,TRUE
DOID:0090101,lethal congenital glycogen storage disease of heart,0,0,TRUE
DOID:0090102,autosomal dominant macrothrombocytopenia TUBB1-related ,0,0,TRUE
DOID:0090103,Huntington disease-like 1,0,0,TRUE
DOID:0090104,Huntington disease-like 2,0,0,TRUE
DOID:0090105,autosomal recessive hypercholesterolemia,0,0,TRUE
DOID:0090106,Bh4-deficient hyperphenylalaninemia A,0,0,TRUE
DOID:0090107,autosomal dominant hypocalcemia 1,0,0,TRUE
DOID:0090108,autosomal dominant hypocalcemia 2,0,0,TRUE
DOID:0090109,autosomal dominant hypocalcemia,0,0,TRUE
DOID:0090110,immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome,0,0,TRUE
DOID:0090111,PCWH syndrome,0,0,TRUE
DOID:0090112,Nasu-Hakola disease,0,0,TRUE
DOID:0090113,RIDDLE syndrome,0,0,TRUE
DOID:0090114,Sorsby's fundus dystrophy,0,0,TRUE
DOID:0090115,spinocerebellar ataxia type 1 with axonal neuropathy,0,0,TRUE
DOID:0090116,spondylocarpotarsal synostosis syndrome,0,0,TRUE
DOID:0090117,thiamine-responsive megaloblastic anemia syndrome,0,0,TRUE
DOID:0090118,congenital amegakaryocytic thrombocytopenia,0,0,TRUE
DOID:0090119,ankyloblepharon-ectodermal defects-cleft lip/palate syndrome,0,0,TRUE
DOID:0090120,hereditary neutrophilia,0,0,TRUE
DOID:0090121,apparent mineralocorticoid excess,0,0,TRUE
DOID:0090122,aromatase excess syndrome,0,0,TRUE
DOID:0090123,aromatic L-amino acid decarboxylase deficiency,0,0,TRUE
DOID:0090124,neurogenic arthrogryposis multiplex congenita,0,0,TRUE
DOID:0090125,COL4A1-related familial vascular leukoencephalopathy,0,0,TRUE
DOID:0090126,branched-chain keto acid dehydrogenase kinase deficiency,0,0,TRUE
DOID:0090127,camptodactyly-arthropathy-coxa vara-pericarditis syndrome,0,0,TRUE
DOID:0090128,dilated cardiomyopathy with woolly hair and keratoderma,0,0,TRUE
DOID:0090129,carnitine palmitoyltransferase I deficiency,0,0,TRUE
DOID:0090130,cortical dysplasia-focal epilepsy syndrome,0,0,TRUE
DOID:0090131,complex cortical dysplasia with other brain malformations,0,0,TRUE
DOID:0090132,complex cortical dysplasia with other brain malformations 7,0,0,TRUE
DOID:0090133,complex cortical dysplasia with other brain malformations 2,0,0,TRUE
DOID:0090134,complex cortical dysplasia with other brain malformations 3,0,0,TRUE
DOID:0090135,complex cortical dysplasia with other brain malformations 5,0,0,TRUE
DOID:0090136,complex cortical dysplasia with other brain malformations 6,0,0,TRUE
DOID:0090137,complex cortical dysplasia with other brain malformations 1,0,0,TRUE
DOID:0090138,complex cortical dysplasia with other brain malformations 4,0,0,TRUE
DOID:0090139,cortisone reductase deficiency,0,0,TRUE
DOID:0090140,cortisone reductase deficiency 2,0,0,TRUE
DOID:0090141,cortisone reductase deficiency 1,0,0,TRUE
DOID:0090142,cystathioninuria,0,0,TRUE
DOID:0090143,brachyolmia-amelogenesis imperfecta syndrome,0,0,TRUE
DOID:0090144,Donnai-Barrow syndrome,0,0,TRUE
DOID:0090145,dopamine beta-hydroxylase deficiency,0,0,TRUE
DOID:0110000,3-methylglutaconic aciduria type 5,1,1,TRUE
DOID:0110001,3-methylglutaconic aciduria with deafness; encephalopathy; and Leigh-like syndrome,1,1,TRUE
DOID:0110002,3-methylglutaconic aciduria type 1,1,1,TRUE
DOID:0110003,3-methylglutaconic aciduria with cataracts; neurologic involvement and neutropenia,1,1,TRUE
DOID:0110004,3-methylglutaconic aciduria type 3,1,1,TRUE
DOID:0110005,Leber congenital amaurosis 9,1,1,TRUE
DOID:0110006,3-methylglutaconic aciduria type 4,0,0,TRUE
DOID:0110007,achromatopsia 2,2,2,TRUE
DOID:0110008,achromatopsia 3,0,0,TRUE
DOID:0110009,achromatopsia 7,1,1,TRUE
DOID:0110010,achromatopsia 4,0,0,TRUE
DOID:0110011,advanced sleep phase syndrome 1,3,3,TRUE
DOID:0110012,advanced sleep phase syndrome 2,1,1,TRUE
DOID:0110013,advanced sleep phase syndrome 3,0,0,TRUE
DOID:0110014,age related macular degeneration 1,7,7,TRUE
DOID:0110015,age related macular degeneration 2,1,1,TRUE
DOID:0110016,Leber congenital amaurosis 2,1,1,TRUE
DOID:0110017,age related macular degeneration 4,2,2,TRUE
DOID:0110018,age related macular degeneration 6,1,1,TRUE
DOID:0110019,age related macular degeneration 7,1,1,TRUE
DOID:0110020,age related macular degeneration 8,0,0,TRUE
DOID:0110021,age related macular degeneration 9,1,1,TRUE
DOID:0110022,age related macular degeneration 10,1,1,TRUE
DOID:0110023,age related macular degeneration 11,1,1,TRUE
DOID:0110024,age related macular degeneration 12,0,0,TRUE
DOID:0110025,age related macular degeneration 13,1,1,TRUE
DOID:0110026,age related macular degeneration 14,0,0,TRUE
DOID:0110027,age related macular degeneration 15,1,1,TRUE
DOID:0110028,age related macular degeneration 5,0,0,TRUE
DOID:0110029,alpha thalassemia-intellectual disability syndrome type 1,2,2,TRUE
DOID:0110030,alpha thalassemia-X-linked intellectual disability syndrome,3,3,TRUE
DOID:0110031,hemoglobin H disease,3,3,TRUE
DOID:0110032,autosomal dominant Alport syndrome,2,2,TRUE
DOID:0110033,autosomal recessive Alport syndrome,2,2,TRUE
DOID:0110034,X-linked Alport syndrome,1,1,TRUE
DOID:0110035,Alzheimer's disease 2,80,80,TRUE
DOID:0110036,Alzheimer's disease 16,0,0,TRUE
DOID:0110037,Alzheimer's disease 5,80,80,TRUE
DOID:0110038,Alzheimer's disease 6,80,80,TRUE
DOID:0110039,Alzheimer's disease 7,80,80,TRUE
DOID:0110040,Alzheimer's disease 4,1,1,TRUE
DOID:0110041,Alzheimer's disease 8,80,80,TRUE
DOID:0110042,Alzheimer's disease 3,1,1,TRUE
DOID:0110043,Alzheimer's disease 10,80,80,TRUE
DOID:0110044,Alzheimer's disease 11,80,80,TRUE
DOID:0110045,Alzheimer's disease 12,80,80,TRUE
DOID:0110046,Alzheimer's disease 13,80,80,TRUE
DOID:0110047,Alzheimer's disease 14,80,80,TRUE
DOID:0110048,Alzheimer's disease 15,80,80,TRUE
DOID:0110049,Alzheimer's disease 17,0,0,TRUE
DOID:0110050,Alzheimer's disease 18,1,1,TRUE
DOID:0110051,Alzheimer's disease 19,0,0,TRUE
DOID:0110052,amelogenesis imperfecta type 1B,18,18,TRUE
DOID:0110053,amelogenesis imperfecta type 4,18,18,TRUE
DOID:0110054,amelogenesis imperfecta type 1A,18,18,TRUE
DOID:0110055,amelogenesis imperfecta type 3,18,18,TRUE
DOID:0110056,amelogenesis imperfecta type 1C,18,18,TRUE
DOID:0110057,amelogenesis imperfecta type 2A1,18,18,TRUE
DOID:0110058,amelogenesis imperfecta type 1E,18,18,TRUE
DOID:0110059,X-linked amelogenesis imperfecta hypoplastic/hypomaturation 2,18,18,TRUE
DOID:0110060,amelogenesis imperfecta hypomaturation type 2A2,18,18,TRUE
DOID:0110061,amelogenesis imperfecta hypomaturation type 2A3,18,18,TRUE
DOID:0110062,amelogenesis imperfecta hypomaturation type 2A4,18,18,TRUE
DOID:0110063,amelogenesis imperfecta hypomaturation type 2A5,18,18,TRUE
DOID:0110064,amelogenesis imperfecta type 1H,18,18,TRUE
DOID:0110065,amelogenesis imperfecta type 1F,18,18,TRUE
DOID:0110066,amelogenesis imperfecta type 1G,18,18,TRUE
DOID:0110067,juvenile amyotrophic lateral sclerosis with dementia,0,0,TRUE
DOID:0110068,FTDALS3,1,1,TRUE
DOID:0110069,FTDALS4,1,1,TRUE
DOID:0110070,arrhythmogenic right ventricular dysplasia 1,1,1,TRUE
DOID:0110071,arrhythmogenic right ventricular dysplasia 2,1,1,TRUE
DOID:0110072,arrhythmogenic right ventricular dysplasia 3,0,0,TRUE
DOID:0110073,arrhythmogenic right ventricular dysplasia 4,0,0,TRUE
DOID:0110074,arrhythmogenic right ventricular dysplasia 5,1,1,TRUE
DOID:0110075,arrhythmogenic right ventricular dysplasia 6,0,0,TRUE
DOID:0110076,arrhythmogenic right ventricular dysplasia 8,1,1,TRUE
DOID:0110077,arrhythmogenic right ventricular dysplasia 9,1,1,TRUE
DOID:0110078,Leber congenital amaurosis 1,1,1,TRUE
DOID:0110079,Leber congenital amaurosis 8,1,1,TRUE
DOID:0110080,Leber congenital amaurosis 12,1,1,TRUE
DOID:0110081,arrhythmogenic right ventricular dysplasia 10,1,1,TRUE
DOID:0110082,arrhythmogenic right ventricular dysplasia 11,1,1,TRUE
DOID:0110083,arrhythmogenic right ventricular dysplasia 12,1,1,TRUE
DOID:0110084,arrhythmogenic right ventricular dysplasia 13,0,0,TRUE
DOID:0110085,asphyxiating thoracic dystrophy 1,10,10,TRUE
DOID:0110086,asphyxiating thoracic dystrophy 2,1,1,TRUE
DOID:0110087,asphyxiating thoracic dystrophy 3,5,5,TRUE
DOID:0110088,asphyxiating thoracic dystrophy 4,1,1,TRUE
DOID:0110089,asphyxiating thoracic dystrophy 5,1,1,TRUE
DOID:0110090,short-rib thoracic dysplasia 7 with or without polydactyly,1,1,TRUE
DOID:0110091,short-rib thoracic dysplasia 10 with or without polydactyly,1,1,TRUE
DOID:0110092,short-rib thoracic dysplasia 6 with or without polydactyly,2,2,TRUE
DOID:0110093,short-rib thoracic dysplasia 13 with or without polydactyly,1,1,TRUE
DOID:0110094,short-rib thoracic dysplasia 8 with or without polydactyly,1,1,TRUE
DOID:0110095,short-rib thoracic dysplasia 11 with or without polydactyly,1,1,TRUE
DOID:0110096,short-rib thoracic dysplasia 14 with polydactyly,48,48,TRUE
DOID:0110097,short-rib thoracic dysplasia 9 with or without polydactyly,2,2,TRUE
DOID:0110098,atopic dermatitis 2,1,1,TRUE
DOID:0110099,atopic dermatitis 3,0,0,TRUE
DOID:0110100,atopic dermatitis 4,1,1,TRUE
DOID:0110101,atopic dermatitis 5,0,0,TRUE
DOID:0110102,atopic dermatitis 6,0,0,TRUE
DOID:0110103,atopic dermatitis 7,0,0,TRUE
DOID:0110104,atopic dermatitis 8,0,0,TRUE
DOID:0110105,atopic dermatitis 9,0,0,TRUE
DOID:0110106,atrial heart septal defect 1,98,98,TRUE
DOID:0110107,atrial heart septal defect 2,95,95,TRUE
DOID:0110108,atrial heart septal defect 3,95,95,TRUE
DOID:0110109,atrial heart septal defect 4,96,96,TRUE
DOID:0110110,atrial heart septal defect 5,95,95,TRUE
DOID:0110111,atrial heart septal defect 6,95,95,TRUE
DOID:0110112,atrial heart septal defect 7,96,96,TRUE
DOID:0110113,atrial heart septal defect 8,95,95,TRUE
DOID:0110114,atrial heart septal defect 9,95,95,TRUE
DOID:0110115,autoimmune lymphoproliferative syndrome type 2A,6,6,TRUE
DOID:0110116,autoimmune lymphoproliferative syndrome type 2B,6,6,TRUE
DOID:0110117,autoimmune lymphoproliferative syndrome type 4,2,2,TRUE
DOID:0110118,Leber congenital amaurosis 16,0,0,TRUE
DOID:0110119,autoimmune lymphoproliferative syndrome type 3,5,5,TRUE
DOID:0110120,Axenfeld-Rieger syndrome type 1,3,3,TRUE
DOID:0110121,Axenfeld-Rieger syndrome type 2,0,0,TRUE
DOID:0110122,Axenfeld-Rieger syndrome type 3,0,0,TRUE
DOID:0110123,Bardet-Biedl syndrome 1,23,23,TRUE
DOID:0110124,Bardet-Biedl syndrome 2,21,21,TRUE
DOID:0110125,Bardet-Biedl syndrome 3,21,21,TRUE
DOID:0110126,Bardet-Biedl syndrome 4,21,21,TRUE
DOID:0110127,Bardet-Biedl syndrome 5,21,21,TRUE
DOID:0110128,Bardet-Biedl syndrome 6,21,21,TRUE
DOID:0110129,Bardet-Biedl syndrome 7,21,21,TRUE
DOID:0110130,Bardet-Biedl syndrome 8,21,21,TRUE
DOID:0110131,Bardet-Biedl syndrome 9,21,21,TRUE
DOID:0110132,Bardet-Biedl syndrome 10,21,21,TRUE
DOID:0110133,Bardet-Biedl syndrome 11,21,21,TRUE
DOID:0110134,Bardet-Biedl syndrome 12,21,21,TRUE
DOID:0110135,Bardet-Biedl syndrome 13,21,21,TRUE
DOID:0110136,Bardet-Biedl syndrome 14,21,21,TRUE
DOID:0110137,Bardet-Biedl syndrome 15,21,21,TRUE
DOID:0110138,Bardet-Biedl syndrome 16,21,21,TRUE
DOID:0110139,Bardet-Biedl syndrome 17,21,21,TRUE
DOID:0110140,Bardet-Biedl syndrome 18,21,21,TRUE
DOID:0110141,Bardet-Biedl syndrome 19,21,21,TRUE
DOID:0110142,Bartter disease type 1,3,3,TRUE
DOID:0110143,Bartter disease type 2,1,1,TRUE
DOID:0110144,Bartter disease type 3,0,0,TRUE
DOID:0110145,Bartter disease type 4a,2,2,TRUE
DOID:0110146,Bartter disease type 4b,1,1,TRUE
DOID:0110147,Bartter disease type 5,0,0,TRUE
DOID:0110148,Charcot-Marie-Tooth disease type 1A,11,11,TRUE
DOID:0110149,Charcot-Marie-Tooth disease type 1F,12,12,TRUE
DOID:0110150,Charcot-Marie-Tooth disease type 1D,11,11,TRUE
DOID:0110151,Charcot-Marie-Tooth disease type 1C,12,12,TRUE
DOID:0110152,Charcot-Marie-Tooth disease type 1B,11,11,TRUE
DOID:0110153,Charcot-Marie-Tooth disease type 1E,11,11,TRUE
DOID:0110154,Charcot-Marie-Tooth disease type 2A1,12,12,TRUE
DOID:0110155,Charcot-Marie-Tooth disease type 2A2,12,12,TRUE
DOID:0110156,Charcot-Marie-Tooth disease type 2B1,12,12,TRUE
DOID:0110157,Charcot-Marie-Tooth disease type 2J,11,11,TRUE
