node_id,attribute_id,namespace,name,description
15795,38188,biological_process,"skin development",""The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue." [GOC:jl, UBERON:0002097]"
15795,46067,biological_process,"transmembrane transport",""The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other." [GOC:dph, GOC:jid]"
15795,48171,cellular_component,"extracellular exosome",""A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm." [GOC:BHF, GOC:mah, GOC:vesicles, PMID:15908444, PMID:17641064, PMID:19442504, PMID:19498381, PMID:22418571, PMID:24009894]"
12811,386,DISEASE,"nicotine dependence",NULL
12811,415,DISEASE,phaeochromocytoma,NULL
12811,1825,DISEASE,"Alzheimer's disease 2",NULL
12811,1827,DISEASE,"Alzheimer's disease 5",NULL
12811,1828,DISEASE,"Alzheimer's disease 6",NULL
12811,1829,DISEASE,"Alzheimer's disease 7",NULL
12811,1831,DISEASE,"Alzheimer's disease 8",NULL
12811,1833,DISEASE,"Alzheimer's disease 10",NULL
12811,1834,DISEASE,"Alzheimer's disease 11",NULL
12811,1835,DISEASE,"Alzheimer's disease 12",NULL
12811,1836,DISEASE,"Alzheimer's disease 13",NULL
12811,1837,DISEASE,"Alzheimer's disease 14",NULL
12811,1838,DISEASE,"Alzheimer's disease 15",NULL
12811,2914,DISEASE,"duodenum cancer",NULL
12811,2964,DISEASE,"small intestine cancer",NULL
12811,3012,DISEASE,"prostate cancer",NULL
12811,3012,DISEASE,"prostate cancer",NULL
12811,3013,DISEASE,"prostate carcinoma",NULL
12811,3013,DISEASE,"prostate carcinoma",NULL
12811,3064,DISEASE,"chronic lymphocytic leukemia",NULL
12811,3155,DISEASE,"Alzheimer's disease",NULL
12811,3183,DISEASE,hypertension,NULL
12811,3212,DISEASE,"essential hypertension",NULL
12811,3240,DISEASE,microcephaly,NULL
12811,3346,DISEASE,enophthalmos,NULL
12811,3438,DISEASE,"spinal meningioma",NULL
12811,3541,DISEASE,"heart cancer",NULL
12811,3576,DISEASE,"spontaneous ocular nystagmus",NULL
12811,3604,DISEASE,"visual epilepsy",NULL
12811,3618,DISEASE,"Pick's disease",NULL
12811,3683,DISEASE,"postinflammatory pulmonary fibrosis",NULL
12811,3879,DISEASE,"acoustic neuroma",NULL
12811,3930,DISEASE,"Huntington's disease",NULL
12811,3935,DISEASE,"neurodegenerative disease",NULL
12811,4034,DISEASE,"dissociated nystagmus",NULL
12811,4038,DISEASE,"brain cancer",NULL
12811,4055,DISEASE,"lung cancer",NULL
12811,4055,DISEASE,"lung cancer",NULL
12811,4060,DISEASE,"bronchus cancer",NULL
12811,4215,DISEASE,"dental fluorosis",NULL
12811,4295,DISEASE,"visual pathway disease",NULL
12811,4449,DISEASE,"Parkinson's disease",NULL
12811,4473,DISEASE,"cerebral degeneration",NULL
12811,4511,DISEASE,"Reye syndrome",NULL
12811,4523,DISEASE,"Foster-Kennedy syndrome",NULL
12811,4524,DISEASE,"primary pulmonary hypertension",NULL
12811,4647,DISEASE,"breast cancer",NULL
12811,4647,DISEASE,"breast cancer",NULL
12811,4682,DISEASE,glaucoma,NULL
12811,4692,DISEASE,"Richter's syndrome",NULL
12811,4737,DISEASE,"pancreatic cancer",NULL
12811,4752,DISEASE,epilepsy,NULL
12811,4773,DISEASE,"optic nerve disease",NULL
12811,4782,DISEASE,melanoma,NULL
12811,5042,DISEASE,"senile angioma",NULL
12811,5160,DISEASE,dermatitis,NULL
12811,5205,DISEASE,"idiopathic interstitial pneumonia",NULL
12811,5265,DISEASE,"severe acute respiratory syndrome",NULL
12811,5289,DISEASE,adenocarcinoma,NULL
12811,5289,DISEASE,adenocarcinoma,NULL
12811,5327,DISEASE,astrocytoma,NULL
12811,5328,DISEASE,"malignant glioma",NULL
12811,5333,DISEASE,"grade III astrocytoma",NULL
12811,5390,DISEASE,"papillary adenoma",NULL
12811,5477,DISEASE,"atopic dermatitis",NULL
12811,5485,DISEASE,"amyotrophic lateral sclerosis",NULL
12811,5535,DISEASE,"coronary artery disease",NULL
12811,5563,DISEASE,"brain infarction",NULL
12811,5567,DISEASE,"breast carcinoma",NULL
12811,5618,DISEASE,meningioma,NULL
12811,5664,DISEASE,"bladder disease",NULL
12811,5665,DISEASE,"lactic acidosis",NULL
12811,5683,DISEASE,"lung benign neoplasm",NULL
12811,5740,DISEASE,"pulmonary fibrosis",NULL
12811,5741,DISEASE,"intraventricular meningioma",NULL
12811,5763,DISEASE,"pituitary adenoma",NULL
12811,5795,DISEASE,"bronchus carcinoma",NULL
12811,5796,DISEASE,"lung carcinoma",NULL
12811,5799,DISEASE,"non-small cell lung carcinoma",NULL
12811,5820,DISEASE,"adrenal gland cancer",NULL
12811,5836,DISEASE,tuberculosis,NULL
12811,5922,DISEASE,"intraorbital meningioma",NULL
12811,5949,DISEASE,hyperglycemia,NULL
12811,5960,DISEASE,"clear cell meningioma",NULL
12811,5963,DISEASE,"congenital structural myopathy",NULL
12811,6171,DISEASE,"benign meningioma",NULL
12811,6172,DISEASE,"secretory meningioma",NULL
12811,6175,DISEASE,"microcystic meningioma",NULL
12811,6312,DISEASE,"pilocytic astrocytoma",NULL
12811,6347,DISEASE,"granular cell carcinoma",NULL
12811,6348,DISEASE,"pancreatic carcinoma",NULL
12811,6348,DISEASE,"pancreatic carcinoma",NULL
12811,6359,DISEASE,"acquired hemangioma",NULL
12811,6367,DISEASE,"tubular adenocarcinoma",NULL
12811,6443,DISEASE,"subependymal giant cell astrocytoma",NULL
12811,6637,DISEASE,"microcystic adenoma",NULL
12811,6809,DISEASE,"cribriform carcinoma",NULL
12811,6846,DISEASE,"optic atrophy",NULL
12811,6846,DISEASE,"optic atrophy",NULL
12811,6985,DISEASE,"congestive heart failure",NULL
12811,6985,DISEASE,"congestive heart failure",NULL
12811,7033,DISEASE,"cerebral convexity meningioma",NULL
12811,7068,DISEASE,"follicular adenoma",NULL
12811,7131,DISEASE,"acquired immunodeficiency syndrome",NULL
12811,7204,DISEASE,"angiomatous meningioma",NULL
12811,7216,DISEASE,adenoma,NULL
12811,7216,DISEASE,adenoma,NULL
12811,7280,DISEASE,"fibrillary astrocytoma",NULL
12811,7308,DISEASE,"juvenile pilocytic astrocytoma",NULL
12811,7332,DISEASE,"parasagittal meningioma",NULL
12811,7385,DISEASE,"gemistocytic astrocytoma",NULL
12811,7386,DISEASE,"childhood cerebral astrocytoma",NULL
12811,7387,DISEASE,"protoplasmic astrocytoma",NULL
12811,7469,DISEASE,"psammomatous meningioma",NULL
12811,7470,DISEASE,"fibrous meningioma",NULL
12811,7471,DISEASE,"meningothelial meningioma",NULL
12811,7472,DISEASE,"transitional meningioma",NULL
12811,7668,DISEASE,neuroblastoma,NULL
12811,7668,DISEASE,neuroblastoma,NULL
12811,7718,DISEASE,"chronic kidney disease",NULL
12811,7792,DISEASE,"olfactory groove meningioma",NULL
12811,8102,DISEASE,"mitochondrial encephalomyopathy",NULL
12811,8107,DISEASE,"skin melanoma",NULL
12811,8165,DISEASE,amyloidosis,NULL
12811,8238,DISEASE,"orbital disease",NULL
12811,8254,DISEASE,"diabetes mellitus",NULL
12811,8255,DISEASE,"type 2 diabetes mellitus",NULL
12811,8257,DISEASE,"brain disease",NULL
12811,8263,DISEASE,exophthalmos,NULL
12811,8368,DISEASE,"pathologic nystagmus",NULL
12811,16618,biological_process,"mitochondrial fission",""The division of a mitochondrion within a cell to form two or more separate mitochondrial compartments." [PMID:11038192]"
12811,17593,biological_process,"release of cytochrome c from mitochondria",""The process that results in the movement of cytochrome c from the mitochondrial intermembrane space into the cytosol, which is part of the apoptotic signaling pathway and leads to caspase activation." [GOC:add, GOC:mah, GOC:mtg_apoptosis, ISBN:0721639976, PMID:12925707, PMID:9560217]"
12811,19058,biological_process,"dynamin family protein polymerization involved in mitochondrial fission",""The process of creating dynamin protein family polymers, compounds composed of a large number of dynamin family monomers around a lipid tube of a dividing mitochondrion. Dynamin polymers form around lipid tubes and contribute to membrane fission." [GOC:ascb_2009, GOC:dph, GOC:tb]"
12811,19327,molecular_function,"GTPase activity",""Catalysis of the reaction"
12811,20353,molecular_function,"GTPase activator activity",""Binds to and increases the activity of a GTPase, an enzyme that catalyzes the hydrolysis of GTP." [GOC:mah]"
12811,20828,cellular_component,cytoplasm,""All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN:0198547684]"
12811,20829,cellular_component,mitochondrion,""A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration." [GOC:giardia, ISBN:0198506732]"
12811,20831,cellular_component,"mitochondrial outer membrane",""The outer, i.e. cytoplasm-facing, lipid bilayer of the mitochondrial envelope." [GOC:ai]"
12811,20864,cellular_component,peroxisome,""A small organelle enclosed by a single membrane, and found in most eukaryotic cells. Contains peroxidases and other enzymes involved in a variety of metabolic processes including free radical detoxification, lipid catabolism and biosynthesis, and hydrogen peroxide metabolism." [GOC:pm, PMID:9302272, UniProtKB-KW:KW-0576]"
12811,20870,cellular_component,"endoplasmic reticulum",""The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)." [ISBN:0198506732]"
12811,20876,cellular_component,"endoplasmic reticulum membrane",""The lipid bilayer surrounding the endoplasmic reticulum." [GOC:mah]"
12811,20881,cellular_component,"Golgi apparatus",""A compound membranous cytoplasmic organelle of eukaryotic cells, consisting of flattened, ribosome-free vesicles arranged in a more or less regular stack. The Golgi apparatus differs from the endoplasmic reticulum in often having slightly thicker membranes, appearing in sections as a characteristic shallow semicircle so that the convex side (cis or entry face) abuts the endoplasmic reticulum, secretory vesicles emerging from the concave side (trans or exit face). In vertebrate cells there is usually one such organelle, while in invertebrates and plants, where they are known usually as dictyosomes, there may be several scattered in the cytoplasm. The Golgi apparatus processes proteins produced on the ribosomes of the rough endoplasmic reticulum; such processing includes modification of the core oligosaccharides of glycoproteins, and the sorting and packaging of proteins for transport to a variety of cellular locations. Three different regions of the Golgi are now recognized both in terms of structure and function"
12811,20913,cellular_component,cytosol,""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes." [GOC:hjd, GOC:jl]"
12811,20948,cellular_component,microtubule,""Any of the long, generally straight, hollow tubes of internal diameter 12-15 nm and external diameter 24 nm found in a wide variety of eukaryotic cells; each consists (usually) of 13 protofilaments of polymeric tubulin, staggered in such a manner that the tubulin monomers are arranged in a helical pattern on the microtubular surface, and with the alpha/beta axes of the tubulin subunits parallel to the long axis of the tubule; exist in equilibrium with pool of tubulin monomers and can be rapidly assembled or disassembled in response to physiological stimuli; concerned with force generation, e.g. in the spindle." [ISBN:0879693568]"
12811,21967,biological_process,"mitochondrion organization",""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a mitochondrion; includes mitochondrial morphogenesis and distribution, and replication of the mitochondrial genome as well as synthesis of new mitochondrial components." [GOC:dph, GOC:jl, GOC:mah, GOC:sgd_curators, PMID:9786946]"
12811,21986,biological_process,"endoplasmic reticulum organization",""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the endoplasmic reticulum." [GOC:dph, GOC:jl, GOC:mah]"
12811,22553,molecular_function,"microtubule binding",""Interacting selectively and non-covalently with microtubules, filaments composed of tubulin monomers." [GOC:krc]"
12811,23098,biological_process,"apoptotic mitochondrial changes",""The morphological and physiological alterations undergone by mitochondria during apoptosis." [GOC:mah, GOC:mtg_apoptosis]"
12811,25157,biological_process,"regulation of mitochondrion organization",""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a mitochondrion." [GOC:dph, GOC:tb]"
12811,26472,cellular_component,membrane,""A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it." [GOC:dos, GOC:mah, ISBN:0815316194]"
12811,26899,biological_process,"peroxisome fission",""The division of a mature peroxisome within a cell to form two or more separate peroxisome compartments." [GOC:mah, PMID:11687502, PMID:14754507]"
12811,27403,molecular_function,"Rab GTPase binding",""Interacting selectively and non-covalently with Rab protein, any member of the Rab subfamily of the Ras superfamily of monomeric GTPases." [GOC:mah]"
12811,30690,molecular_function,"GTP-dependent protein binding",""Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules) when at least one of the interacting partners is in the GTP-bound state." [GOC:go_curators, GOC:krc]"
12811,31851,cellular_component,"mitochondrial membrane",""Either of the lipid bilayers that surround the mitochondrion and form the mitochondrial envelope." [GOC:mah, NIF_Subcellular:sao1045389829]"
12811,32320,biological_process,"regulation of protein oligomerization",""Any process that modulates the frequency, rate or extent of protein oligomerization." [GOC:mah]"
12811,32821,cellular_component,"protein-containing complex",""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together." [GOC:dos, GOC:mah]"
12811,37477,molecular_function,"protein homodimerization activity",""Interacting selectively and non-covalently with an identical protein to form a homodimer." [GOC:jl]"
12811,37724,biological_process,"positive regulation of apoptotic process",""Any process that activates or increases the frequency, rate or extent of cell death by apoptotic process." [GOC:jl, GOC:mtg_apoptosis]"
12811,37866,cellular_component,"intracellular membrane-bounded organelle",""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane." [GOC:go_curators]"
12811,38252,biological_process,"mitochondrial fragmentation involved in apoptotic process",""The change in the morphology of the mitochondria in an apoptotic cell from a highly branched network to a fragmented vesicular form." [GOC:mtg_apoptosis, GOC:rk, PMID:12867994]"
12811,42551,biological_process,"intracellular distribution of mitochondria",""Any process that establishes the spatial arrangement of mitochondria within the cell." [GOC:jid]"
12811,42679,cellular_component,"perinuclear region of cytoplasm",""Cytoplasm situated near, or occurring around, the nucleus." [GOC:jid]"
12811,43833,biological_process,"positive regulation of protein secretion",""Any process that activates or increases the frequency, rate or extent of the controlled release of a protein from a cell." [GOC:ai]"
12811,44364,biological_process,"protein complex oligomerization",""The process of creating protein oligomers, compounds composed of a small number, usually between three and ten, of component monomers; protein oligomers may be composed of different or identical monomers. Oligomers may be formed by the polymerization of a number of monomers or the depolymerization of a large protein polymer." [GOC:ai, PMID:18293929]"
12811,44392,biological_process,"protein homotetramerization",""The formation of a protein homotetramer, a macromolecular structure consisting of four noncovalently associated identical subunits." [GOC:go_curators]"
12811,47119,biological_process,"membrane fusion",""The membrane organization process that joins two lipid bilayers to form a single membrane." [GOC:dph, GOC:tb]"
12811,48373,biological_process,"necroptotic process",""A programmed necrotic cell death process which begins when a cell receives a signal (e.g. a ligand binding to a death receptor or to a Toll-like receptor), and proceeds through a series of biochemical events (signaling pathways), characterized by activation of receptor-interacting serine/threonine-protein kinase 1 and/or 3 (RIPK1/3, also called RIP1/3) and by critical dependence on mixed lineage kinase domain-like (MLKL), and which typically lead to common morphological features of necrotic cell death. The process ends when the cell has died. The process is divided into a signaling phase, and an execution phase, which is triggered by the former." [GOC:BHF, GOC:dph, GOC:mah, GOC:mtg_apoptosis, GOC:tb, PMID:18846107, PMID:20823910, PMID:21737330, PMID:21760595, PMID:21876153]"
